"task_id","title","description","type","status","priority","assignee","reporter","due_date","estimated_hours","story_points","labels","sprint","sprint_goal","epic","epic_id","project","parent_id","dependencies","skills_required","complexity","risk_level","acceptance_criteria","definition_of_done","created_at","updated_at","sprint_start_date","sprint_end_date","capacity_allocation","collaboration_required","external_dependencies","testing_requirements","deployment_notes","business_value"
"TASK-045-01","Frontend: Research and PoC for Monaco Editor in Vite/React","Conduct a time-boxed spike (proof-of-concept) to integrate the Monaco Editor into the Vite-based React project. Resolve build-time issues with web workers and asset loading. This is a direct mitigation for RISK-004.","Task","Sprint Backlog","Critical","frontend.lead@company.com","product.owner@company.com","2024-06-18","9","5","frontend,research,spike,monaco-editor,vite","Sprint 2","Develop the core interactive editor experience, including real-time validation and preview with timeout, and implement script encryption.","Transformation Script Management UI","EPIC-002","Data Transformation Engine","US-045","","React,TypeScript,Vite,Webpack","High","High","A basic Monaco Editor instance renders correctly in a development build. The PoC is buildable for production using Vite without errors. A summary of findings and the recommended integration approach is documented.","PoC branch is merged or findings are documented; The team agrees on the integration path.","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-17","2024-06-28","100%","","","Manual PoC validation.","This task is critical to unblock the entire UI track for transformations.","De-risks a major technical challenge for the user interface."
"TASK-045-02","Frontend: Implement Monaco Editor Wrapper Component with Validation","Create a reusable React component that wraps the Monaco Editor. This component will be configured for the JavaScript language, enable built-in syntax validation, and expose props for setting content and an `onValidationChange` callback.","Task","Sprint Backlog","Critical","frontend.dev@company.com","product.owner@company.com","2024-06-20","10.3","5","frontend,react,monaco-editor,component","Sprint 2","Develop the core interactive editor experience, including real-time validation and preview with timeout, and implement script encryption.","Transformation Script Management UI","EPIC-002","Data Transformation Engine","US-045","TASK-045-01","React,TypeScript,Monaco Editor","Medium","Medium","The component renders the editor with JavaScript syntax highlighting. The editor shows red squiggles for syntax errors. The component's `onValidationChange` callback fires with an array of errors when syntax is invalid, and with an empty array when valid.","Code reviewed; Component is documented with Storybook; Unit tests passing.","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-17","2024-06-28","100%","","","Unit tests for component props and callbacks.","","Provides a reusable, high-quality code editor for all script management features."
"TASK-043-04","Frontend: Develop 'Create Script' Page and Form","Build the React page for creating a new transformation script. This includes a form with an input for the name and integration of the `ScriptEditor` component for the content.","Task","Sprint Backlog","High","frontend.dev@company.com","product.owner@company.com","2024-06-24","8","3","frontend,react,form,ui","Sprint 2","Develop the core interactive editor experience, including real-time validation and preview with timeout, and implement script encryption.","Transformation Script Management UI","EPIC-002","Data Transformation Engine","US-043","TASK-045-02,TASK-043-02","React,TypeScript,MUI v5","Medium","Low","The page renders a form with 'Name' and editor fields. The 'Save' button calls the `POST` API with the form data. On success, it redirects to the script list and shows a success notification. API errors (e.g., duplicate name) are displayed to the user.","Code reviewed; E2E tests passing; Form is responsive and accessible.","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-17","2024-06-28","100%","Backend Developer (for API integration)","","E2E tests for form submission and error handling.","","Provides the user interface for creating new transformation scripts."
"TASK-046-01","Backend: Implement Preview API Endpoint","Create the `POST /api/v1/transformations/preview` endpoint that accepts a script content string and a sample data JSON string. It should execute the script using the Jint service and return the transformed data or a structured error.","Task","Sprint Backlog","High","backend.dev@company.com","product.owner@company.com","2024-06-19","8.3","3","backend,api,jint","Sprint 2","Develop the core interactive editor experience, including real-time validation and preview with timeout, and implement script encryption.","Transformation Script Management UI","EPIC-002","Data Transformation Engine","US-046","TASK-401-02,TASK-401-06","C#,ASP.NET Core","Medium","Medium","The endpoint returns 200 OK with transformed JSON for a valid request. The endpoint returns 400 Bad Request if the sample data is not valid JSON. The endpoint returns 400 Bad Request if the script has a runtime error, with details in the body.","Code reviewed; Integration tests passing; API documented in OpenAPI spec.","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-17","2024-06-28","100%","","","Integration tests for success, invalid JSON, and script runtime error scenarios.","","Enables the interactive preview feature, a critical part of the script development workflow."
"TASK-046-03","Frontend: Develop Preview Interaction Logic","Wire up the 'Preview' button. Implement a Zustand store to manage the state of the preview (script content, sample data, output, loading, error). On click, call the preview API and update the store with the result.","Task","Sprint Backlog","High","frontend.dev@company.com","product.owner@company.com","2024-06-26","10.3","5","frontend,react,state-management,zustand","Sprint 2","Develop the core interactive editor experience, including real-time validation and preview with timeout, and implement script encryption.","Transformation Script Management UI","EPIC-002","Data Transformation Engine","US-046","TASK-046-01,TASK-046-02","React,TypeScript,Zustand","Medium","Low","Clicking 'Preview' sends a request to the backend with current editor and input data. A loading spinner is displayed while the request is in flight. The output pane is updated with formatted JSON on success. The output pane is updated with a formatted error message on failure.","Code reviewed; Unit tests for Zustand store passing; E2E tests for the preview workflow passing.","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-17","2024-06-28","100%","","","E2E tests covering success, loading, and error states.","","Provides the interactive feedback loop for script development."
"TASK-048-01","Backend: Implement Server-Side Timeout on Preview API","Modify the `POST /api/v1/transformations/preview` endpoint to enforce a 15-second timeout. Use a `CancellationTokenSource` and pass its token down to the Jint execution service.","Task","Sprint Backlog","High","backend.dev@company.com","product.owner@company.com","2024-06-21","6.3","3","backend,api,performance,stability","Sprint 2","Develop the core interactive editor experience, including real-time validation and preview with timeout, and implement script encryption.","Transformation Script Management UI","EPIC-002","Data Transformation Engine","US-048","TASK-046-01","C#,ASP.NET Core","Medium","Medium","A request with a script that runs >15s is terminated. The API returns an HTTP 408 Request Timeout status code. The `OperationCanceledException` is caught and handled correctly.","Code reviewed; Integration test for timeout passing.","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-17","2024-06-28","100%","","","Integration test with a script containing an infinite loop.","","Protects server resources and improves UI responsiveness."
"TASK-403-01","Backend: Configure .NET Data Protection APIs (DPAPI)","Set up the DPAPI service in `Program.cs`, configuring key storage location and lifetime. For production, this will involve setting up keys to be persisted to the file system with appropriate permissions.","Task","Sprint Backlog","Critical","backend.lead@company.com","product.owner@company.com","2024-06-18","6","3","backend,security,encryption,dpapi","Sprint 2","Develop the core interactive editor experience, including real-time validation and preview with timeout, and implement script encryption.","Security, Compliance, and Observability","EPIC-003","Data Transformation Engine","US-403","","C#,.NET Security","Medium","Medium","The `AddDataProtection()` service is configured. Key persistence is configured for the production environment. The configuration is documented for DevOps.","Code reviewed; DevOps documentation created.","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-17","2024-06-28","100%","DevOps","","Code review.","Requires specific file system permissions for the service account in production.","Establishes the foundation for encrypting all sensitive data at rest."
"TASK-403-02","Backend: Implement EF Core Encrypted ValueConverter","Create a custom `ValueConverter<string, string>` for EF Core that injects `IDataProtectionProvider` and uses it to encrypt data on write and decrypt on read.","Task","Sprint Backlog","Critical","backend.dev@company.com","product.owner@company.com","2024-06-21","8.3","3","backend,ef-core,encryption,security","Sprint 2","Develop the core interactive editor experience, including real-time validation and preview with timeout, and implement script encryption.","Security, Compliance, and Observability","EPIC-003","Data Transformation Engine","US-403","TASK-403-01","C#,EF Core 8","Medium","Medium","The converter correctly encrypts a given plaintext string. The converter correctly decrypts a given ciphertext string back to the original plaintext. The converter handles null values gracefully.","Code reviewed; Unit tests covering encryption/decryption are passing.","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-17","2024-06-28","100%","","","Unit tests.","","Provides a reusable mechanism for transparently encrypting data in the database."
"TASK-044-01","Backend: Implement PUT API for Script Updates","Create the `PUT /api/v1/transformations/{id}` endpoint. The service logic must create a new `TransformationScriptVersion` with the updated content and then update the parent `TransformationScript` to point to this new version as the active one. This must be a single transaction.","Task","Sprint Backlog","High","backend.dev@company.com","product.owner@company.com","2024-07-03","10.7","5","backend,api,versioning,ef-core","Sprint 3","Implement full script lifecycle management UI (edit, version history, diff) and add operational monitoring.","Transformation Script Management UI","EPIC-002","Data Transformation Engine","US-044","TASK-043-01,TASK-405-02","C#,ASP.NET Core,EF Core 8","High","Medium","A PUT request with valid content to an existing script ID returns 200 OK. A new version record is created in the database. The parent script's `activeVersionId` is updated. The operation is atomic.","Code reviewed; Integration tests for transactional update passing.","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-07-01","2024-07-12","100%","","","Integration tests verifying atomicity and data consistency.","","Enables the maintenance and versioning of transformation scripts."
"TASK-044-02","Frontend: Develop 'Edit Script' Page","Create the 'Edit Script' page that fetches the script data (including the content of the active version) via `GET /api/v1/transformations/{id}` and populates the form and editor.","Task","Sprint Backlog","High","frontend.dev@company.com","product.owner@company.com","2024-07-05","8.3","3","frontend,react,ui","Sprint 3","Implement full script lifecycle management UI (edit, version history, diff) and add operational monitoring.","Transformation Script Management UI","EPIC-002","Data Transformation Engine","US-044","TASK-043-04,TASK-044-01","React,TypeScript,MUI v5","Medium","Low","Navigating to the edit URL fetches and displays the correct script name and content. The form allows editing of the name and script content. The 'Save' button calls the `PUT` API endpoint. The UI handles unsaved changes with a confirmation dialog.","Code reviewed; E2E tests passing.","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-07-01","2024-07-12","100%","","","E2E tests for editing, saving, and cancelling with unsaved changes.","","Provides the user interface for editing existing transformation scripts."
"TASK-402-01","Backend: Implement APIs for Version History","Create new endpoints: `GET /api/v1/transformations/{id}/versions` to list all versions, and `GET /api/v1/versions/{versionId}` to get the content of a specific version.","Task","Sprint Backlog","High","backend.dev@company.com","product.owner@company.com","2024-07-04","8","3","backend,api,versioning","Sprint 3","Implement full script lifecycle management UI (edit, version history, diff) and add operational monitoring.","Transformation Script Management UI","EPIC-002","Data Transformation Engine","US-402","TASK-043-01","C#,ASP.NET Core","Medium","Low","The list endpoint returns an array of version metadata (version number, timestamp, user). The content endpoint returns the full script content for a given version ID. Both endpoints are secured and require 'Administrator' role.","Code reviewed; Integration tests passing.","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-07-01","2024-07-12","100%","","","Integration tests.","","Provides API support for viewing script history."
"TASK-402-03","Frontend: Develop Version History Component","Create a React modal or view that lists all versions for a script, fetched from the API. Each row should display version metadata and have actions for 'Compare' and 'Revert'.","Task","Sprint Backlog","High","frontend.dev@company.com","product.owner@company.com","2024-07-08","8.3","3","frontend,react,ui,versioning","Sprint 3","Implement full script lifecycle management UI (edit, version history, diff) and add operational monitoring.","Transformation Script Management UI","EPIC-002","Data Transformation Engine","US-402","TASK-402-01","React,TypeScript","Medium","Low","The component correctly fetches and displays the list of versions. Checkboxes are available for selecting versions to compare. A 'Revert' button is available on each non-active version.","Code reviewed; Component unit tests passing.","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-07-01","2024-07-12","100%","","","E2E tests.","","Provides the user interface for viewing and interacting with script history."
"TASK-402-04","Frontend: Integrate Diff Viewer Component","Integrate a library like `react-diff-viewer` or the Monaco Diff Editor. Create a component that takes two script content strings and displays a side-by-side diff.","Task","Sprint Backlog","Medium","frontend.dev@company.com","product.owner@company.com","2024-07-10","12","5","frontend,react,ui,diff","Sprint 3","Implement full script lifecycle management UI (edit, version history, diff) and add operational monitoring.","Transformation Script Management UI","EPIC-002","Data Transformation Engine","US-402","TASK-402-03","React,TypeScript","Medium","Medium","The component correctly highlights additions, deletions, and modifications. The diff view is presented in a modal or dedicated view. The component is performant with large script content.","Code reviewed; E2E tests passing.","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-07-01","2024-07-12","100%","","","E2E tests.","","Allows administrators to visually inspect changes between script versions."
"TASK-404-01","Backend: Integrate Prometheus-net Middleware","Add the `prometheus-net.AspNetCore` NuGet package to the WebApi project and configure the middleware in `Program.cs` to expose the `/metrics` endpoint.","Task","Sprint Backlog","Medium","backend.dev@company.com","product.owner@company.com","2024-07-02","3","1","backend,observability,prometheus,monitoring","Sprint 3","Implement full script lifecycle management UI (edit, version history, diff) and add operational monitoring.","Security, Compliance, and Observability","EPIC-003","Data Transformation Engine","US-404","","C#,ASP.NET Core","Low","Low","The application builds successfully with the new package. The `/metrics` endpoint is accessible when the application is running. The endpoint returns default .NET metrics.","Code reviewed; Manual verification of /metrics endpoint.","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-07-01","2024-07-12","100%","","","Manual test.","","Provides the foundation for operational monitoring."
