"task_id","title","description","type","status","priority","assignee","reporter","due_date","estimated_hours","story_points","labels","sprint","sprint_goal","epic","epic_id","project","parent_id","dependencies","skills_required","complexity","risk_level","acceptance_criteria","definition_of_done","created_at","updated_at","sprint_start_date","sprint_end_date","capacity_allocation","collaboration_required","external_dependencies","testing_requirements","deployment_notes","business_value"
"TASK-DTE-029","Apply RBAC to Backend Script Management APIs","Add `[Authorize(Roles = ""Administrator"")]` attributes to the `TransformationsController` and `TransformationVersionsController` classes to restrict all actions within them to users in the 'Administrator' role.","Task","Sprint Backlog","Critical","backend.dev1@company.com","product.owner@company.com","2024-06-21","2.2","","backend,security,rbac","Sprint 1","Establish the foundational backend, including the secure Jint execution engine, basic script persistence with encryption, and API access control.","Security & Compliance","EPIC-004","Data Transformation Feature","US-DTE-008","TASK-DTE-010,TASK-DTE-013","C#,.NET API","Low","Low","All endpoints in the specified controllers are decorated with the authorization attribute. An integration test confirms that a request with a 'Viewer' role token is rejected with 403 Forbidden. An integration test confirms that a request with an 'Administrator' role token is accepted.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-10","2024-06-21","100%","","","Integration tests for authorization of all script management endpoints.","","Enforces the principle of least privilege for a security-sensitive feature."
"TASK-DTE-030","Implement Conditional Rendering for Script UI based on Role","In the React application, create or use a hook (e.g., `useUserRole`) to get the current user's role. Use this to conditionally render navigation links, buttons ('Create', 'Edit', 'Delete'), and routes related to script management.","Task","Sprint Backlog","Critical","frontend.dev1@company.com","product.owner@company.com","2024-06-21","6","","frontend,security,rbac,react","Sprint 1","Establish the foundational backend, including the secure Jint execution engine, basic script persistence with encryption, and API access control.","Security & Compliance","EPIC-004","Data Transformation Feature","US-DTE-008","TASK-DTE-021","React,TypeScript","Medium","Low","A user logged in with the 'Viewer' role does not see the 'Transformations' link in the main navigation. Attempting to navigate directly to `/transformations` as a 'Viewer' redirects them or shows a 'Forbidden' page. A user logged in as an 'Administrator' can see and access all script management UI.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-10","2024-06-21","100%","","","E2E test for the 'Viewer' user access denial.","","Enforces the principle of least privilege in the user interface."
"TASK-DTE-014","Integrate and Configure Monaco Editor Component","Research, install, and configure the `@monaco-editor/react` package. Create a `ScriptEditor` React component that wraps the editor and configures it for the JavaScript language, enabling syntax highlighting, code completion, and real-time validation.","Task","Sprint Backlog","Critical","frontend.dev1@company.com","product.owner@company.com","2024-07-05","12","","frontend,react,monaco-editor,ui","Sprint 2","Deliver the core administrator experience by building the rich script editor UI and the essential preview functionality for rapid development and debugging.","Control Panel UI for Script Management","EPIC-003","Data Transformation Feature","US-DTE-004","","React,TypeScript,Monaco Editor","High","Medium","The Monaco editor renders within a React component. JavaScript syntax is correctly highlighted. Basic code completion (intellisense) is functional. Syntax errors are marked with squiggles.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-24","2024-07-05","100%","","","Component is visible and functional in Storybook or a test page.","May increase application bundle size; consider lazy loading.","Provides a modern, developer-friendly editing experience."
"TASK-DTE-015","Implement Editor State Management","Wire the `ScriptEditor` component into the Create/Edit page. Manage its content in the page's state (e.g., Zustand store). Implement logic to use Monaco's validation markers to determine if the script is syntactically valid and conditionally disable the page's 'Save' button.","Task","Sprint Backlog","High","frontend.dev1@company.com","product.owner@company.com","2024-07-05","4.2","","frontend,react,state-management","Sprint 2","Deliver the core administrator experience by building the rich script editor UI and the essential preview functionality for rapid development and debugging.","Control Panel UI for Script Management","EPIC-003","Data Transformation Feature","US-DTE-004","TASK-DTE-014","React,TypeScript,Zustand","Medium","Low","Editor content updates are reflected in the parent component's state. The 'Save' button is disabled when the editor reports syntax errors. The 'Save' button is enabled when the editor reports no syntax errors.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-24","2024-07-05","100%","","","Component tests for the save button logic.","","Prevents saving of syntactically incorrect scripts."
"TASK-DTE-016","Implement Three-Pane Resizable Layout Component","Using a library like `react-resizable-panels`, create a layout for the script editor page that includes three panes: one for the script editor, one for sample data input, and one for the output. The dividers between panes must be draggable.","Task","Sprint Backlog","High","frontend.dev1@company.com","product.owner@company.com","2024-07-05","8.3","","frontend,react,ui,layout","Sprint 2","Deliver the core administrator experience by building the rich script editor UI and the essential preview functionality for rapid development and debugging.","Control Panel UI for Script Management","EPIC-003","Data Transformation Feature","US-DTE-005","TASK-DTE-014","React,TypeScript,CSS","Medium","Low","The page renders with three distinct panes. The user can drag the dividers to resize the panes. The layout remains stable and does not break during resizing.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-24","2024-07-05","100%","","","Manual testing and E2E test for resizing functionality.","","Provides a flexible and user-friendly layout for script development."
"TASK-DTE-017","Implement Sample Data Preview UI Logic","Add a 'Preview' button to the UI. On click, it should take the content from the script editor and the sample data editor, call the `POST /api/v1/transformations/preview` endpoint, and display the result or error in the output pane. Implement loading and error states.","Task","Sprint Backlog","Critical","frontend.dev1@company.com","product.owner@company.com","2024-07-05","6.2","","frontend,react,api-integration","Sprint 2","Deliver the core administrator experience by building the rich script editor UI and the essential preview functionality for rapid development and debugging.","Control Panel UI for Script Management","EPIC-003","Data Transformation Feature","US-DTE-005","TASK-DTE-016,TASK-DTE-036","React,TypeScript,API Integration","Medium","Low","UI correctly calls the preview API with script and sampleData. A loading spinner is shown during the API call. A successful JSON response is formatted and displayed in the output pane. An error response is displayed in a user-friendly format in the output pane.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-24","2024-07-05","100%","Backend team","","Component tests for loading and error states.","","Enables the rapid debugging and validation feedback loop."
"TASK-DTE-018","Implement Live Data Preview UI Logic","Add a dropdown to the UI to select a data connector. The list of connectors should be fetched from the backend. Add a 'Preview with Live Data' button that calls the preview API, passing the `connectorId` instead of sample data.","Task","Sprint Backlog","High","frontend.dev1@company.com","product.owner@company.com","2024-07-05","6.2","","frontend,react,api-integration","Sprint 2","Deliver the core administrator experience by building the rich script editor UI and the essential preview functionality for rapid development and debugging.","Control Panel UI for Script Management","EPIC-003","Data Transformation Feature","US-DTE-005","TASK-DTE-017","React,TypeScript,API Integration","Medium","Low","Connector dropdown is populated from a GET API call. The 'Preview with Live Data' button is disabled until a connector is selected. Clicking the button correctly calls the preview API with the `connectorId`. The result is displayed in the output pane, same as the sample data preview.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-24","2024-07-05","100%","Backend team","","E2E test with a sample live data connector.","","Allows validation against real data structures."
"TASK-DTE-019","Implement Server-Side Timeout Handling in UI","Enhance the preview UI logic to specifically handle the timeout error response from the backend API. When a timeout occurs, display a clear, specific error message in the output pane.","Task","Sprint Backlog","Medium","frontend.dev1@company.com","product.owner@company.com","2024-07-05","3.2","","frontend,react,error-handling","Sprint 2","Deliver the core administrator experience by building the rich script editor UI and the essential preview functionality for rapid development and debugging.","Control Panel UI for Script Management","EPIC-003","Data Transformation Feature","US-DTE-005","TASK-DTE-017,TASK-DTE-037","React,TypeScript","Low","Low","When the preview API returns a timeout error (e.g., 408 or a specific error code), the UI detects it. A specific error message is displayed: 'Execution timed out after 30 seconds...'. The UI correctly exits the loading state.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-24","2024-07-05","100%","","","A component test for the timeout error state.","","Improves UI stability and provides clear feedback on performance issues."
"TASK-DTE-020","Display Persistent Performance Warning in Report Config UI","In the separate Report Configuration UI, implement the logic to display a persistent warning message (REQ-UI-DTR-001) whenever a transformation script is associated with a report.","Task","Sprint Backlog","Medium","frontend.dev1@company.com","product.owner@company.com","2024-07-05","3","","frontend,react,ui","Sprint 2","Deliver the core administrator experience by building the rich script editor UI and the essential preview functionality for rapid development and debugging.","Control Panel UI for Script Management","EPIC-003","Data Transformation Feature","US-DTE-005","","React,TypeScript","Low","Low","The Report Configuration page includes a transformation script selector. When a script is selected, a warning message appears. The warning message contains the required text and a link. When 'None' is selected, the warning disappears.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-24","2024-07-05","100%","","","Component test for the warning's conditional rendering.","","Proactively manages user expectations about performance."
"TASK-DTE-021","CRUD UI for Transformation Scripts","Implement the main list view for transformation scripts. It should display all scripts and include actions for 'Create New', 'Edit', and 'Delete'. This serves as the entry point to the editor.","Task","Sprint Backlog","High","frontend.dev1@company.com","product.owner@company.com","2024-07-05","6","","frontend,react,crud,ui","Sprint 2","Deliver the core administrator experience by building the rich script editor UI and the essential preview functionality for rapid development and debugging.","Control Panel UI for Script Management","EPIC-003","Data Transformation Feature","US-DTE-005","TASK-DTE-010","React,TypeScript,API Integration","Medium","Low","A page exists that lists all transformation scripts from the API. A 'Create New' button navigates to the editor page. Each script in the list has 'Edit' and 'Delete' actions. The 'Delete' action includes a confirmation modal.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-24","2024-07-05","100%","Backend team","","E2E test for the CRUD lifecycle from the UI.","","Provides the main user interface for managing the script library."
"TASK-DTE-036","Implement Preview API Controller","Create `TransformationPreviewController.cs` with a `POST /api/v1/transformations/preview` endpoint. The controller will take a DTO with script, sampleData, and connectorId. It will orchestrate calls to the connector service (if needed) and the transformation service.","Task","Sprint Backlog","Critical","backend.dev2@company.com","product.owner@company.com","2024-07-05","10.5","","backend,api,rest","Sprint 2","Deliver the core administrator experience by building the rich script editor UI and the essential preview functionality for rapid development and debugging.","System Integration & API","EPIC-006","Data Transformation Feature","US-DTE-005","TASK-DTE-004","C#,.NET API","Medium","Low","The endpoint is created and documented in Swagger. It correctly handles requests with `sampleData` vs. `connectorId`. It returns 200 OK on success and 400 Bad Request for script syntax errors.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-24","2024-07-05","100%","","","Integration tests covering both sample data and live data paths.","","Provides the core API for the interactive preview UI."
"TASK-DTE-037","Implement Server-Side Timeout for Preview API","In the `TransformationPreviewController`, create a `CancellationTokenSource` with a configurable timeout (default 30s). Pass the `CancellationToken` to all downstream services, including the Jint transformation service, to ensure the entire operation is cancellable.","Task","Sprint Backlog","High","backend.dev1@company.com","product.owner@company.com","2024-07-05","8.5","","backend,api,reliability","Sprint 2","Deliver the core administrator experience by building the rich script editor UI and the essential preview functionality for rapid development and debugging.","System Integration & API","EPIC-006","Data Transformation Feature","US-DTE-005","TASK-DTE-036","C#,.NET Async","Medium","Medium","A long-running preview request is terminated after the configured timeout. The API returns an appropriate timeout error status (e.g., 408 or 504). The timeout event is logged.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-24","2024-07-05","100%","","","Integration test to verify timeout behavior.","","Protects the server from runaway preview scripts."
"TASK-DTE-038","Add Authorization to Preview API","Secure the `TransformationPreviewController` using the `[Authorize(Roles = ""Administrator"")]` attribute to ensure only authenticated administrators can use the preview functionality.","Task","Sprint Backlog","Critical","backend.dev1@company.com","product.owner@company.com","2024-07-05","2","","backend,api,security","Sprint 2","Deliver the core administrator experience by building the rich script editor UI and the essential preview functionality for rapid development and debugging.","System Integration & API","EPIC-006","Data Transformation Feature","US-DTE-005","TASK-DTE-036","C#,.NET Security","Low","Low","Requests from unauthenticated users are rejected with 401 Unauthorized. Requests from authenticated non-administrators are rejected with 403 Forbidden.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-06-24","2024-07-05","100%","","","Integration tests for authorization.","","Ensures only authorized users can execute arbitrary code."
"TASK-DTE-011","Implement 'Update' Versioning Logic","Modify the `ScriptRepository`'s `UpdateAsync` method. The logic must create a new `TransformationScriptVersion` record with the updated content and then update the parent `TransformationScript`'s `ActiveVersionId` foreign key to point to the new version. This must be a single atomic transaction.","Task","Sprint Backlog","Critical","backend.dev2@company.com","product.owner@company.com","2024-07-19","6.3","","backend,versioning,database","Sprint 3","Implement critical change management and compliance features, including script versioning logic and a comprehensive, immutable audit trail for all sensitive operations.","Script Management & Versioning","EPIC-002","Data Transformation Feature","US-DTE-003","TASK-DTE-009","C#,Entity Framework Core","Medium","Medium","Calling `UpdateAsync` on a script creates a new version record. The parent script's `ActiveVersionId` is correctly updated. The entire operation is wrapped in a `DbContext` transaction. An integration test proves that a partial failure rolls back all changes.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-07-08","2024-07-19","100%","","","Integration test for transactional update.","","Provides a critical safety net for configuration management."
"TASK-DTE-012","Implement 'Revert to Version' Logic","In a `ScriptService`, implement the `RevertAsync` method. This method will fetch the content of the specified historical version, create a new `TransformationScriptVersion` with that content, and then set this new version as the active one on the parent `TransformationScript`.","Task","Sprint Backlog","High","backend.dev2@company.com","product.owner@company.com","2024-07-19","5.2","","backend,versioning,business-logic","Sprint 3","Implement critical change management and compliance features, including script versioning logic and a comprehensive, immutable audit trail for all sensitive operations.","Script Management & Versioning","EPIC-002","Data Transformation Feature","US-DTE-003","TASK-DTE-011","C#,Entity Framework Core","Medium","Low","The `RevertAsync` method successfully creates a new version that is a copy of an old one. The new version is correctly set as the active version. The operation is transactional and is audited.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-07-08","2024-07-19","100%","","","Unit and integration tests for the revert logic.","","Enables rapid recovery from errors."
"TASK-DTE-013","Implement API Endpoints for Version Management","Create a new `TransformationVersionsController` with endpoints: `GET /api/v1/transformations/{id}/versions` to list all versions, and `POST /api/v1/transformations/{id}/versions/{versionId}/revert` to trigger the revert action. Also, update the `PUT /api/v1/transformations/{id}` endpoint to use the new versioning logic.","Task","Sprint Backlog","High","backend.dev2@company.com","product.owner@company.com","2024-07-19","8.5","","backend,api,versioning","Sprint 3","Implement critical change management and compliance features, including script versioning logic and a comprehensive, immutable audit trail for all sensitive operations.","Script Management & Versioning","EPIC-002","Data Transformation Feature","US-DTE-003","TASK-DTE-011,TASK-DTE-012","C#,.NET API","Medium","Low","The GET endpoint returns a list of version metadata. The POST revert endpoint successfully triggers the revert logic and returns the new version's data. The PUT update endpoint correctly creates a new version. All endpoints are secured for Administrator access only.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-07-08","2024-07-19","100%","","","Integration tests for all new/updated endpoints.","","Exposes version management functionality to the UI."
"TASK-DTE-025","Design and Implement Audit Logger Service","Design the `IAuditLogger` service interface and its implementation. Define the data structure for audit log entries (e.g., timestamp, user, action, target, details, outcome). Decide on the initial storage mechanism (e.g., dedicated Serilog sink to a specific file or database table).","Task","Sprint Backlog","Critical","backend.dev1@company.com","product.owner@company.com","2024-07-19","6.3","","backend,auditing,security,logging","Sprint 3","Implement critical change management and compliance features, including script versioning logic and a comprehensive, immutable audit trail for all sensitive operations.","Security & Compliance","EPIC-004","Data Transformation Feature","US-DTE-007","","C#,.NET,Logging (Serilog)","Medium","Medium","An `IAuditLogger` service is defined and registered for DI. The service can write structured log events to a defined target. The log entry schema is finalized and documented.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-07-08","2024-07-19","100%","","","Unit tests and code review.","","Provides essential traceability and accountability for security-sensitive operations."
"TASK-DTE-026","Integrate Audit Logging for Sandbox Violations","In the `JintTransformationService`'s exception handling blocks, inject and call the `IAuditLogger` service to log sandbox constraint violations (timeout, memory, statement count, CLR access).","Task","Sprint Backlog","High","backend.dev2@company.com","product.owner@company.com","2024-07-19","4.2","","backend,auditing,security","Sprint 3","Implement critical change management and compliance features, including script versioning logic and a comprehensive, immutable audit trail for all sensitive operations.","Security & Compliance","EPIC-004","Data Transformation Feature","US-DTE-007","TASK-DTE-004,TASK-DTE-025","C#,Jint","Low","Low","A timeout violation triggers an audit log event with 'ViolationType: Timeout'. A memory violation triggers an audit log event with 'ViolationType: Memory'. The log includes the script ID and other relevant context.","Code reviewed; Unit tests passing; Integration tests passing; Documentation updated","2024-05-24T09:00:00Z","2024-05-24T09:00:00Z","2024-07-08","2024-07-19","100%","","","Integration tests to verify logging on violation.","","Provides security visibility into script execution behavior."
